title,company_era,developer,series,genre,subgenre,dimension,platform,platform_family,platform_type,release_year,region,sales,gross_revenue,critic_score,user_score,exclusivity_status,nintendo_relationship_era,japan_only
Bahamut Lagoon,Square Enix,SquareSoft,Standalone,Role-Playing,,Unknown,VC,Other,Other,2009.0,NA,,,,,Timed Exclusive,N/A,True
Bahamut Lagoon,Square Enix,SquareSoft,Standalone,Role-Playing,,Unknown,VC,Other,Other,2009.0,Other,,,,,Timed Exclusive,N/A,True
Bahamut Lagoon,Square Enix,SquareSoft,Standalone,Role-Playing,,Unknown,VC,Other,Other,2009.0,PAL,,,,,Timed Exclusive,N/A,True
,Square Enix,Atelier Double,Standalone,,,,PC,,,,,,,,,Multiplatform,,False
,Square Enix,"March 26, 2021",Standalone,,,,Bravely Default II,,,,,,,48.0,,Multiplatform,,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PC,PC,PC,2021.0,JP,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PC,PC,PC,2021.0,NA,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PC,PC,PC,2021.0,Other,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PC,PC,PC,2021.0,PAL,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS4,PlayStation,Home Console,2021.0,JP,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS4,PlayStation,Home Console,2021.0,NA,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS4,PlayStation,Home Console,2021.0,Other,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS4,PlayStation,Home Console,2021.0,PAL,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS5,PlayStation,Home Console,2021.0,JP,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS5,PlayStation,Home Console,2021.0,NA,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS5,PlayStation,Home Console,2021.0,Other,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,PS5,PlayStation,Home Console,2021.0,PAL,,,48.0,,Multiplatform,N/A,False
,Square Enix,"March 26, 2021",Standalone,,,,SaGa Frontier Remastered,,,,,,,48.0,,Multiplatform,,False
,Square Enix,"March 26, 2021",Standalone,,,,Switch,,,,,,,48.0,,Multiplatform,,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,XS,Other,Other,2021.0,JP,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,XS,Other,Other,2021.0,NA,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,XS,Other,Other,2021.0,Other,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,XS,Other,Other,2021.0,PAL,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,Xbox One,Microsoft,Home Console,2021.0,JP,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,Xbox One,Microsoft,Home Console,2021.0,NA,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,Xbox One,Microsoft,Home Console,2021.0,Other,,,48.0,,Multiplatform,N/A,False
Balan Wonderworld,Square Enix,Square Enix,Standalone,Platform,,Unknown,Xbox One,Microsoft,Home Console,2021.0,PAL,,,48.0,,Multiplatform,N/A,False
,Square Enix,"March 26, 2021",Standalone,,,,Xbox Series X/S,,,,,,,48.0,,Multiplatform,,False
Before Crisis: Final Fantasy VII,Square Enix,Unknown,Final Fantasy,Action RPG,Turn-Based RPG,Unknown,Mob,Other,Other,2004.0,JP,,,,,Exclusive,N/A,False
Before Crisis: Final Fantasy VII,Square Enix,Unknown,Final Fantasy,Action RPG,Turn-Based RPG,Unknown,Mob,Other,Other,2004.0,NA,,,,,Exclusive,N/A,False
Before Crisis: Final Fantasy VII,Square Enix,Unknown,Final Fantasy,Action RPG,Turn-Based RPG,Unknown,Mob,Other,Other,2004.0,Other,,,,,Exclusive,N/A,False
Before Crisis: Final Fantasy VII,Square Enix,Unknown,Final Fantasy,Action RPG,Turn-Based RPG,Unknown,Mob,Other,Other,2004.0,PAL,,,,,Exclusive,N/A,False
Blade Arts: Tasogare no Miyako R'lyeh,Enix,Enix Corporation,Standalone,Role-Playing,,Unknown,PS1,PlayStation,Home Console,2000.0,JP,,,,,Exclusive,N/A,False
Blade Arts: Tasogare no Miyako R'lyeh,Enix,Enix Corporation,Standalone,Role-Playing,,Unknown,PS1,PlayStation,Home Console,2000.0,NA,,,,,Exclusive,N/A,False
Blade Arts: Tasogare no Miyako R'lyeh,Enix,Enix Corporation,Standalone,Role-Playing,,Unknown,PS1,PlayStation,Home Console,2000.0,Other,,,,,Exclusive,N/A,False
Blade Arts: Tasogare no Miyako R'lyeh,Enix,Enix Corporation,Standalone,Role-Playing,,Unknown,PS1,PlayStation,Home Console,2000.0,PAL,,,,,Exclusive,N/A,False
Block Buster,Enix,Marvelous Interactive,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,JP,,,,,Exclusive,N/A,False
Block Buster,Enix,Marvelous Interactive,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,NA,,,,,Exclusive,N/A,False
Block Buster,Enix,Marvelous Interactive,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,Other,,,,,Exclusive,N/A,False
Block Buster,Enix,Marvelous Interactive,Standalone,Puzzle,,Unknown,PS1,PlayStation,Home Console,2003.0,PAL,,,,,Exclusive,N/A,False
Blood of Bahamut,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,DS,Nintendo,Handheld,2009.0,JP,0.09,,,,Exclusive,Post-Merger,True
Blood of Bahamut,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,DS,Nintendo,Handheld,2009.0,NA,,,,,Exclusive,Post-Merger,True
Blood of Bahamut,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,DS,Nintendo,Handheld,2009.0,Other,,,,,Exclusive,Post-Merger,True
Blood of Bahamut,Square Enix,Square Enix,Standalone,Role-Playing,,Unknown,DS,Nintendo,Handheld,2009.0,PAL,,,,,Exclusive,Post-Merger,True
Blue Wing Blitz,Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2001.0,JP,,,,,Exclusive,N/A,False
Blue Wing Blitz,Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2001.0,NA,,,,,Exclusive,N/A,False
Blue Wing Blitz,Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2001.0,Other,,,,,Exclusive,N/A,False
Blue Wing Blitz,Squaresoft,SquareSoft,Standalone,Role-Playing,,Unknown,WS,Other,Other,2001.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Square,Standalone,,,,WonderSwan,,,,,,,,,Exclusive,,False
The Bouncer,Squaresoft,SquareSoft,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2001.0,JP,0.38,,,,Exclusive,N/A,False
The Bouncer,Squaresoft,SquareSoft,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2001.0,NA,0.3,,,,Exclusive,N/A,False
The Bouncer,Squaresoft,SquareSoft,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2001.0,Other,0.08,,,,Exclusive,N/A,False
The Bouncer,Squaresoft,SquareSoft,Standalone,Action,,Unknown,PS2,PlayStation,Home Console,2001.0,PAL,0.23,,,,Exclusive,N/A,False
Brain Lord,Enix,Produce!,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,JP,,,,,Exclusive,Pre-Split,False
Brain Lord,Enix,Produce!,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,NA,,,,,Exclusive,Pre-Split,False
Brain Lord,Enix,Produce!,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,Other,,,,,Exclusive,Pre-Split,False
Brain Lord,Enix,Produce!,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,PAL,,,,,Exclusive,Pre-Split,False
Brave Fencer Musashi,Squaresoft,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PS1,PlayStation,Home Console,1998.0,JP,0.65,,84.0,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Squaresoft,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PS1,PlayStation,Home Console,1998.0,NA,0.25,,84.0,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Squaresoft,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PS1,PlayStation,Home Console,1998.0,Other,0.07,,84.0,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Squaresoft,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PS1,PlayStation,Home Console,1998.0,PAL,0.17,,84.0,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Square Enix,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PSN,Other,Other,2008.0,JP,,,,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Square Enix,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PSN,Other,Other,2008.0,NA,,,,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Square Enix,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PSN,Other,Other,2008.0,Other,,,,,Timed Exclusive,N/A,False
Brave Fencer Musashi,Square Enix,SquareSoft,Musashi,Role-Playing,Action RPG,3D,PSN,Other,Other,2008.0,PAL,,,,,Timed Exclusive,N/A,False
,Square Enix,"February 7, 2013",Standalone,,,,Dragon Quest VII,,,,,,,84.0,,Multiplatform,,False
,Square Enix,Nintendo 3DS,Standalone,,,,Final Fantasy VII,,,,,,,84.0,,Multiplatform,,False
,Square Enix,Cattle Call,Standalone,,,,Nintendo Switch 2,,,,,,,84.0,,Multiplatform,,False
Bravely Default II,Square Enix,Silicon Studio,Bravely,Role-Playing,Turn-Based RPG,Unknown,All,Other,Other,2021.0,JP,,,77.0,,Exclusive,N/A,False
Bravely Default II,Square Enix,Silicon Studio,Bravely,Role-Playing,Turn-Based RPG,Unknown,All,Other,Other,2021.0,NA,,,77.0,,Exclusive,N/A,False
Bravely Default II,Square Enix,Silicon Studio,Bravely,Role-Playing,Turn-Based RPG,Unknown,All,Other,Other,2021.0,Other,,,77.0,,Exclusive,N/A,False
Bravely Default II,Square Enix,Silicon Studio,Bravely,Role-Playing,Turn-Based RPG,Unknown,All,Other,Other,2021.0,PAL,,,77.0,,Exclusive,N/A,False
Bravely Default: Praying Brage,Square Enix,NHN Japan Corp.,Bravely,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2012.0,JP,,,,,Exclusive,N/A,False
Bravely Default: Praying Brage,Square Enix,NHN Japan Corp.,Bravely,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2012.0,NA,,,,,Exclusive,N/A,False
Bravely Default: Praying Brage,Square Enix,NHN Japan Corp.,Bravely,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2012.0,Other,,,,,Exclusive,N/A,False
Bravely Default: Praying Brage,Square Enix,NHN Japan Corp.,Bravely,Role-Playing,Turn-Based RPG,Unknown,PC,PC,PC,2012.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Silicon Studio,Standalone,,,,3DS,,,,,,,83.0,,Multiplatform,,False
Breath of Fire,Squaresoft,Capcom,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,JP,,,90.0,,Exclusive,Pre-Split,False
Breath of Fire,Squaresoft,Capcom,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,NA,,,90.0,,Exclusive,Pre-Split,False
Breath of Fire,Squaresoft,Capcom,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,Other,,,90.0,,Exclusive,Pre-Split,False
Breath of Fire,Squaresoft,Capcom,Standalone,Role-Playing,,Unknown,SNES,Nintendo,Home Console,1994.0,PAL,,,90.0,,Exclusive,Pre-Split,False
,Squaresoft,Capcom,Standalone,,,,SNES,,,,,,,,,Multiplatform,,False
,Squaresoft,Lightweight,Standalone,,,,PS1,,,,,,,,,Multiplatform,,False
Bushido Blade 2,Squaresoft,Light Weight,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1998.0,JP,0.22,,75.0,,Exclusive,N/A,False
Bushido Blade 2,Squaresoft,Light Weight,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1998.0,NA,0.25,,75.0,,Exclusive,N/A,False
Bushido Blade 2,Squaresoft,Light Weight,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1998.0,Other,0.04,,75.0,,Exclusive,N/A,False
Bushido Blade 2,Squaresoft,Light Weight,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1998.0,PAL,0.17,,75.0,,Exclusive,N/A,False
Bust A Groove 2,Enix,Metro,Standalone,Rhythm,,Unknown,PS1,PlayStation,Home Console,1999.0,JP,0.18,,70.0,,Exclusive,N/A,False
Bust A Groove 2,Enix,Metro,Standalone,Rhythm,,Unknown,PS1,PlayStation,Home Console,1999.0,NA,0.04,,70.0,,Exclusive,N/A,False
Bust A Groove 2,Enix,Metro,Standalone,Rhythm,,Unknown,PS1,PlayStation,Home Console,1999.0,Other,0.02,,70.0,,Exclusive,N/A,False
Bust A Groove 2,Enix,Metro,Standalone,Rhythm,,Unknown,PS1,PlayStation,Home Console,1999.0,PAL,0.03,,70.0,,Exclusive,N/A,False
,Enix,Metro,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
Bust-A-Move Universe,Square Enix,Arika,Standalone,Puzzle,,Unknown,3DS,Nintendo,Handheld,2011.0,JP,0.06,,56.0,,Exclusive,Post-Merger,False
Bust-A-Move Universe,Square Enix,Arika,Standalone,Puzzle,,Unknown,3DS,Nintendo,Handheld,2011.0,NA,0.08,,56.0,,Exclusive,Post-Merger,False
Bust-A-Move Universe,Square Enix,Arika,Standalone,Puzzle,,Unknown,3DS,Nintendo,Handheld,2011.0,Other,0.02,,56.0,,Exclusive,Post-Merger,False
Bust-A-Move Universe,Square Enix,Arika,Standalone,Puzzle,,Unknown,3DS,Nintendo,Handheld,2011.0,PAL,0.15,,56.0,,Exclusive,Post-Merger,False
Buttsubushi,Enix,Selen,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,2003.0,JP,,,,,Exclusive,N/A,False
Buttsubushi,Enix,Selen,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,2003.0,NA,,,,,Exclusive,N/A,False
Buttsubushi,Enix,Selen,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,2003.0,Other,,,,,Exclusive,N/A,False
Buttsubushi,Enix,Selen,Standalone,Misc,,Unknown,PS1,PlayStation,Home Console,2003.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Infinity Ward,Standalone,,,,"PlayStation 3 , Xbox 360",,,,,,,83.0,,Multiplatform,,False
Carwash Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
Carwash Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
Carwash Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
Carwash Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
Caveman Rock,Square Enix,Unknown,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,JP,,,,,Exclusive,N/A,False
Caveman Rock,Square Enix,Unknown,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,NA,,,,,Exclusive,N/A,False
Caveman Rock,Square Enix,Unknown,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,Other,,,,,Exclusive,N/A,False
Caveman Rock,Square Enix,Unknown,Standalone,Misc,,Unknown,PS2,PlayStation,Home Console,2007.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,"May 12, 2022",Standalone,,,,Chrono Cross: The Radical Dreamers Edition,,,,,,,73.0,,Multiplatform,,False
,Square Enix,"May 12, 2022",Standalone,,,,Live A Live,,,,,,,73.0,,Multiplatform,,False
,Square Enix,"May 12, 2022",Standalone,,,,PS4,,,,,,,73.0,,Multiplatform,,False
,Square Enix,"May 12, 2022",Standalone,,,,PS5,,,,,,,73.0,,Multiplatform,,False
,Square Enix,"May 12, 2022",Standalone,,,,Switch,,,,,,,73.0,,Multiplatform,,False
chaos ring  II,Square Enix,Unknown,Standalone,Role-Playing,,Unknown,And,Other,Other,2013.0,JP,,,,,Exclusive,N/A,False
chaos ring  II,Square Enix,Unknown,Standalone,Role-Playing,,Unknown,And,Other,Other,2013.0,NA,,,,,Exclusive,N/A,False
chaos ring  II,Square Enix,Unknown,Standalone,Role-Playing,,Unknown,And,Other,Other,2013.0,Other,,,,,Exclusive,N/A,False
chaos ring  II,Square Enix,Unknown,Standalone,Role-Playing,,Unknown,And,Other,Other,2013.0,PAL,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2012.0,JP,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2012.0,NA,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2012.0,Other,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2012.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Media.Vision,Standalone,,,,PlayStation Mobile,,,,,,,,,Exclusive,,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,WinP,Other,Other,2013.0,JP,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,WinP,Other,Other,2013.0,NA,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,WinP,Other,Other,2013.0,Other,,,,,Exclusive,N/A,False
Chaos Rings,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,WinP,Other,Other,2013.0,PAL,,,,,Exclusive,N/A,False
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2014.0,JP,,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2014.0,NA,,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2014.0,Other,,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2014.0,PAL,,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,PSV,Other,Other,2014.0,JP,0.06,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,PSV,Other,Other,2014.0,NA,,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,PSV,Other,Other,2014.0,Other,,,,,Exclusive,N/A,True
Chaos Rings III,Square Enix,Media.Vision,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,PSV,Other,Other,2014.0,PAL,,,,,Exclusive,N/A,True
Chaos Rings Omega,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2011.0,JP,,,,,Exclusive,N/A,False
Chaos Rings Omega,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2011.0,NA,,,,,Exclusive,N/A,False
Chaos Rings Omega,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2011.0,Other,,,,,Exclusive,N/A,False
Chaos Rings Omega,Square Enix,Unknown,Chaos Rings,Role-Playing,Turn-Based RPG / Mobile,Unknown,And,Other,Other,2011.0,PAL,,,,,Exclusive,N/A,False
,Enix,Hi Corporation / Org Corporation,Standalone,,,,PC,,,,,,,,,Multiplatform,,False
Chemist Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
Chemist Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
Chemist Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
Chemist Tycoon,Square Enix,Aqua Pacific,Standalone,Strategy,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Nex Entertainment,Standalone,,,,DS,,,,,,,83.0,,Multiplatform,,False
,Squaresoft,Square / ParityBit / Denyusha,Standalone,,,,PS1,,,,,,,,,Multiplatform,,False
Chocobo Collection - Happy 10th Anniversary!,Squaresoft,SquareSoft,Chocobo,Misc,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1999.0,JP,,,,,Exclusive,N/A,False
Chocobo Collection - Happy 10th Anniversary!,Squaresoft,SquareSoft,Chocobo,Misc,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1999.0,NA,,,,,Exclusive,N/A,False
Chocobo Collection - Happy 10th Anniversary!,Squaresoft,SquareSoft,Chocobo,Misc,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1999.0,Other,,,,,Exclusive,N/A,False
Chocobo Collection - Happy 10th Anniversary!,Squaresoft,SquareSoft,Chocobo,Misc,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1999.0,PAL,,,,,Exclusive,N/A,False
,Square Enix,Nintendo Switch,Standalone,,,,Triangle Strategy,,,,,,,65.0,,Multiplatform,,False
,Squaresoft,Square,Standalone,,,,Game Boy Advance ; WonderSwan Color (unreleased),,,,,,,,,Multiplatform,,False
Chocobo no Fushigi Dungeon,Squaresoft,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1997.0,JP,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Squaresoft,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1997.0,NA,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Squaresoft,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1997.0,Other,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Squaresoft,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1997.0,PAL,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Square Enix,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PSN,Other,Other,2010.0,JP,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Square Enix,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PSN,Other,Other,2010.0,NA,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Square Enix,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PSN,Other,Other,2010.0,Other,,,,,Timed Exclusive,N/A,False
Chocobo no Fushigi Dungeon,Square Enix,SquareSoft,Chocobo,Role-Playing,Roguelike RPG,Unknown,PSN,Other,Other,2010.0,PAL,,,,,Timed Exclusive,N/A,False
Chocobo Racing,Squaresoft,SquareSoft,Chocobo,Racing,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1999.0,JP,0.3,,54.0,,Timed Exclusive,N/A,False
Chocobo Racing,Squaresoft,SquareSoft,Chocobo,Racing,Roguelike RPG,Unknown,PS1,PlayStation,Home Console,1999.0,NA,0.07,,54.0,,Timed Exclusive,N/A,False
